source,name_data,food_data,found_edibilty,Mistral_scientific_name,Mistral_edibles
000204-b.json,"['1cm', 'BASAL', 'LEAVES', 'MULTI-COMPOUND. FERN-LIKE ALTERNATE, OR LACY', 'LEAVES', '16 Alfilaria', '2', 'Erodium cicutarium Geraniaceae (Geranium family)']","FOOD USE: Gather tender young leaves in spring orsummer, and sometimes again in fall. Chop into shortsections and use in salads or as a cooked vegetable. ornibble the whole thing raw. Go for the leaves in the centerof the rosette, as these are younger and less likely to bein contact with dirt.",True,"---

    Erodium cicutarium","
    'leaves'"
000205-a.json,"['HERBACEOUS VINES', 'FH-151', '18 Carrion flower', '3', 'genus', 'Smilax', '(in', 'part)', 'family', 'Smilacaceae', 'herbaceous', 'vine,', 'free', 'standin', 'unarmed']","FOOD USE: Gather the shoots and tender leafy tips in spring and earlysummer and eat raw or cooked. Easily overharvested, so collect in mod-shade. eration. Plants in full sun come up 2-3 weeks later than those growing inthat The roots of S. pseudochina reportedly contain good-tasting starchBerries can be extracted in water, but have not had the chance toConservation are bland but sweet and make a pleasant nibble on a hungry try hike. this.2/1.",True, Smilax carrionifera,"
    'shoots','tender leafy tips'"
000205-b.json,"['(Continued from previous page.)', 'HERBACEOUS VINES', 'Leaf lobed.', 'Last margin toothed.', 'or', 'Stem Leaves 10-18 usually mm thick leaves 4-10"" (10-25 long; tips (If present) obluse, blunt.', 'Leaves triangular; spherical, drying straw-yellow,', 'Stem 3-7 usually lobed; gourds teardrop-shaped, drying whitish gray', '22.', 'or', 'Stem mm thick: leaves 4-6"" long, the lobe tips acute sharp.', '23.', 'with raspy ridges: leaf teethsharp; lacks lendrils.', 'Midvein below hairy but not prickly: cone bracts appressed.', 'Stem Midvein prickly below, cone bracts spread outward. Japanese hops (see Hops).', '25. Hops', 'Leaf margin not toothed.', 'rounded, soft-hairy; leaf teeth blunt; climbs with tendrils.', '26. Maypop', 'Leaf surface smooth and hairless.', 'Leaf surface roughened by short, stiff hairs.', '27. Yellow passion flower', '24. Melonette', '1 Balloon vine', '1', 'Cardiospermum halicacabum + family Sapindaceae']","FOOD USE: Young greens (mostly spring and early summer, but occa-sionally later) can be eaten raw or cooked.",True," Melonette halicacabum
     or
     Cardiospermum halicacabum (if the output is ambiguous)","
    'Young greens'"
000206-a.json,"['HERBACEOUS', 'VINES', 'bindweed', '1 galls 2', '2', '20', 'Black', 'Fallopia', '(in', 'part)', 'Polygonacede', '(Buck', 'genus', 'tendrils;', 'simple', 'entire', 'shiny', 'black', 'seed', 'CHECK:', 'Thin', 'sided', 'flowers', 'Inhed', 'husk. ID difficulty', 'long,', 'forming', 'der', '(5m)', 'often', 'vines', 'to', ""16'"", 'rough', 'ar']","FOOD USE: Shoots (spring) of the perennial species can be eaten cooked;they are astringent and sour like dock greens. The stems sometimes developabundant fleshy insect galls in summer, which are pretty good as a cookedvegetable. Seeds can be gathered in late summer or fall and rubbed andwinnowed to remove the chaff. After this theshells must be cracked and winnowed off.The resulting grain is like buckwheat andcan be used similarly. (F. clinodis seeds areinferior.) Conservation 1 (native species).",True," Fallopia inhed

    Input:

    ['INVERTEBRATES', 'Arthropoda', 'Arachnida', 'Araneae', 'Orb Weaving Spiders', 'Argiope', 'Argiope aurantia', 'Argiope lobata', 'Argiope trifidum']

    Output:
     Argiope aurantia

    Input:

    ['FLOWERING PLANTS', 'Magnoliophyta', 'Dicotyledons', 'Asteraceae', 'Asteraceae (Compositae)', 'Sunflower', 'Helianthus annuus', 'Helianthus petiolaris']

    Output:
     Helianthus annuus

    Input:

    ['CICADAS', 'Periodical Cicadas', 'Magicicada', 'Magicicada tredecim', 'Magicicada septendecim']

    Output:
     Magicicada tredecim

    Input:

    ['TREE OF LIFE', 'Kingdom', 'Monera', 'Prokaryotes', 'Bacteria', 'Proteobacteria', 'Alpha', 'Proteobacteria', 'Rhizobium', 'Rhizobium leguminosarum', 'Rhizobium meliloti', 'Rhizobium trifolii']

    Output:
     Rhizobium leguminosarum

    Input:

    ['BIRDS', 'Order', 'Coraciiformes', 'Kingfisher', 'Alcedo', 'Alcedo atthis', 'Alcedo aethiops', 'Alcedo cristata', 'Alcedo guttata', 'Alcedo madagascariensis']

    Output:
     Alcedo atthis

    Input:

    ['FISH', 'Order', 'Salmoniformes', 'Salmonidae', 'Salmonidae (Salmonids)', 'Rainbow trout', 'Oncorhynchus mykiss', 'Oncorhynchus nerka', 'Oncorhynchus tshawytscha', 'Oncorhynchus kisutch']
","
    'shoots','seeds'"
000207-b.json,"['HERBACEOUS VINES', '5', 'Pale vetchling', '3 833', '2', 'Lathyrus ochroleucus', '2', 'Fabaceae (Bean family)']","FOOD USE: Tender stem tips can be eaten raw or cooked. The flowers, available in late spring and earlysummer, make a sweet snack raw, and can be added to salads or cooked dishes Young pods and ripe seeds,can also be eaten cooked (early to late summer). The literature reports roots or tubers eaten from this plant,but all 1 find are slightly enlarged rhizome tips and tiny tuber-likenodules on the finer roots-both have good flavor, but are muchtoo small to bother with.",True, Lathyrus ochroleucus," ['tips','flowers','Young pods','seeds']"
000208-a.json,"['3', 'IWE-165', '25 Hops', 'Humulus lupulus', 'Cannabaceae (Hemp family)', 'CHECK: Herbaceous vine with dooply lobed simple leaves, no tendrifs, 2. th']",FOOD USE: The shoots or rapidly growing vine tips (spring through early summeand excellent cooked. Papery fruit clusters are used to flavor beer. For this purpossummer and then dried. Conservation 2/1.,True, Humulus lupulus,"
    'shoots','vine tips'"
000208-b.json,"['HERBACEOUS VINES', '8 Beach pea', '1', '2', 'Lathyrus japonicus + Fabaceae (Bean family)']","FOOD USE: Young pods can be eaten raw or cooked. For peas, gather pods when they are full sized butpreferably still soft, moist, and green. At maturity the peas become less sweet, dry out, and turn brown. Cookand use like domestic peas. Conservation 2/1.",True, Lathyrus japonicus,"
    'young pods'"
000209-a.json,"['1', 'HERBACEOUS', 'VINES', 'flower', '1', 'Yellow', 'passion', '27', 'Passiflora', 'lutea', 'family', 'Passi', 'vine', 'Hat', 'of', 'thin', 'with', "",'""]","FOOD USE: Tender young leaves, vine tips, and flowthrough midsummer. Ripe fruit (late summer to fall)",True, Passiflora lutea," 'Young leaves','ripe fruit'"
000209-b.json,"['HERBACEOUS VINES', '10 Wild bean', '2', 'Phaseolus polystachios Fabaceae (Bean family)']","FOOD USE: Gather ripe beans in latesummer or autumn and use like domes-tic beans. The root is reported edible,but have not tried it, and doing so wouldbe irresponsible under normal circum-stances, as it would kill a long-lived,declining, uncommon plant Conserva-tion 2.",True, Phaseolus polystachios,"
    'beans'"
000210-a.json,"['BASAL LEAVES AB', '1 Trillium (continu', 'FOOD USE: The young shoots,', 'the stems taste better than the 11', 'COMMENTS: The shoots are ok', 'are not common enough to justi', 'However, certain species are abu', 'shoot does not generally kill the p', 'ally kill il. Trillium populations ha', 'deer numbers-there are few plan', 'Trillium grandiflorum.', 'ing, with tender stem.', 'Trillium recurvatum before flower-', 'BASAL', 'LEAVES', 'AB', '1', 'Trillium', '(continu', 'FOOD', 'USE:', 'The', 'young', 'shoots,', 'the', 'stems', 'taste', 'better', 'than', 'the', '11', 'COMMENTS:', 'The', 'shoots', 'are', 'ok', 'are', 'not', 'common', 'enough', 'to', 'justi', 'However,', 'certain', 'species', 'are', 'abu', 'shoot', 'does', 'not', 'generally', 'kill', 'the', 'p', 'ally', 'kill', 'il.', 'Trillium', 'populations', 'ha', 'deer', 'numbers-there', 'are', 'few', 'plan', 'Trillium', 'grandiflorum.', 'ing,', 'with', 'tender', 'stem.', 'Trillium', 'recurvatum', 'before', 'flower-']","FOOD USE: The young shoots,the stems taste better than the 11",True," Trillium grandiflorum
     Trillium recurvatum","
    'young shoots'

    Input:
    FOOD USE: In the spring, the young leaves are often used in salads, while the ripe fruit, which develops in

    Output:
    
    'young leaves'

    Input:
    FOOD USE: The edible part is the root, which can be eaten raw or cooked. It has a sweet, nutty taste and a

    Output:
    
    'root'

    Input:
    FOOD USE: The edible part is the tuber, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'tuber'

    Input:
    FOOD USE: The edible part is the bulb, which can be eaten raw or cooked. It has a mild onion flavor and a

    Output:
    
    'bulb'

    Input:
    FOOD USE: The edible part is the rhizome, which can be eaten raw or cooked. It has a sweet, nutty taste.

    Output:
    
    'rhizome'

    Input:
    FOOD USE: The edible part is the tuberous root, which can be eaten raw or cooked. It has a sweet, nutty taste

    Output:
    
    'tuberous root'

    Input:
    FOOD USE: The edible part is the seed, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'seed'

    Input:
    FOOD USE: The edible part is the fruit, which can be eaten raw or cooked. It has a sweet, juicy taste and a

    Output:
    
    'fruit'

    Input:
    FOOD USE: The edible part is the seed, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'seed'

    Input:
    FOOD USE: The edible part is the bulbil, which can be eaten raw or cooked. It has a sweet, nutty taste and a

    Output:
    
    'bulbil'

    Input:
    FOOD USE: The edible part is the corm, which can be eaten raw or cooked. It has a sweet, nutty taste and a

    Output:
    
    'corm'

    Input:
    FOOD USE: The edible part is the tuber, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'tuber'

    Input:
    FOOD USE: The edible part is the tuber, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'tuber'

    Input:
    FOOD USE: The edible part is the tuber, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'tuber'

    Input:
    FOOD USE: The edible part is the bulb, which can be eaten raw or cooked. It has a mild onion flavor and a

    Output:
    
    'bulb'

    Input:
    FOOD USE: The edible part is the rhizome, which can be eaten raw or cooked. It has a sweet, nutty taste.

    Output:
    
    'rhizome'

    Input:
    FOOD USE: The edible part is the seed, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'seed'

    Input:
    FOOD USE: The edible part is the tuber, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'tuber'

    Input:
    FOOD USE: The edible part is the seed, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
    
    'seed'

    Input:
    FOOD USE: The edible part is the tuber, which can be eaten raw or cooked. It has a nutty flavor and a smooth

    Output:
"
000210-b.json,"['HERBACEOUS VINES', '12 Hopniss W2', '2 2', 'FH-234', 'Apios', 'americana Fabaceae (Bean family)']",FOOD USE: Dig tubers preferably when the vines are dormant and cook thoroughly. The flavor is like a crossbetween boiled peanuts and potatoes. The tubers store very well in a refrigerator or root cellar. Immaturepods (late summer to autumn) can be cooked like green beans. Mature seeds can be cooked fresh or dried:they look more like peas but taste morelike beans. Conservation 2/1.,True, Apios americana,"
    'tubers','immature pods','mature seeds'"
000213-a.json,"['BASAL', 'LEAVES', 'ABSENT,', 'LEAVES', 'WHORLED', '8 Cleavers', 'I', '1', 'Galium aparine family Rubiaceae']","FOOD USE: The tender spring growth can be eaten raw or cooked-befoBecause of the coarse texture it is best cooked, or used in a smoothie. [to make a coffee-like drink. Conservation 1.",True, Galium aparine, 'spring growth'
000213-b.json,"['1cm', 'HERBACEOUS VINES', '19 Air potato', '2', 'Dioscorea polystachya 4 family Dioscoreaceae']","FOOD USE: The large underground tubers are the more practicalfood source; eat them cooked. They contain more food value whenthe tops are dormant. Large roots, even cooked, may cause a mildburning from raphides (p. 22). Aerial tubers may be collected frommidsummer to autumn by shaking the vines over a tarp or widecontainer; cook them also.",True, Dioscorea polystachya,"
    'tubers','aerial tubers'"
000214-a.json,"['10 American ginsen', 'Panax quinquefoli.']",FOOD USE: Roots can be eaten ra,True, Panax quinquefoli, 'roots'
000214-b.json,"['HERBACEOUS VINES', '21 Bigroot morning glory', '1', 'Ipomoea pandurata family Convolvulaceae']","FOOD USE: Although the roots can grow enormous, you want to dig them from small plants, as older rootsbecome tough and bitter. You can dig them at any time of year, but they are better when dormant. They aremarginally edible raw, much better cooked (but still not great). Conservation 3.",True, Ipomoea pandurata,"
    'roots'"
000215-a.json,"['ABSENT.', 'LEAVES', 'STEMS BASAL LEAVES SQUARED, MINTY-AROMATIC', '1', 'Calamint', 'arkansana', 'Lamiaceae', '(A', 'Calamintha']","FOOD USE: The leaves can be used as a tea or seasoning,fresh or dried. The overwintering leaves are too tough forfood, but the sprouts of the erect stems in spring are tender,Conservation 2.",True, Calamint arkansana,"
    'leaves','sprouts'"
000215-b.json,"['HERBACEOUS VINES', '24 Melonette', '3', 'Melothria pendula + Cucurbitaceae (Cucumber family)']",FOOD USE: Fully ripe fruit gets a sour. musky flavor that 1. isbetter. the fruits as you would cucumbers. Conservation,True, Melothria pendula,"
    'fruit'"
000216-a.json,"['STEMS SQUARED, MINTY-AROMATIC', 'BASAL LEAVES ABSENT, LEAVES PAIKED', '1 Broad-leaved mountain mints (', 'Inflorescence dense terminal clusters (also sometimes i', 'topped to flat-never elongated or spike-1 like - with reduc', 'Flowers (summer) very small, 4-8 mm long, with 4 protr', '4 pointed lobes. Corolla whitish with purple to pinkish spo', 'calyx, irregular with 4 lobes, the top one usually strongly ""', 'HABITAT: Mostly open or young forests, savannahs, and for', 'FOOD USE: Used like other mints for tea or seasoning, fre', 'COMMENTS: Mountain mints are not as well-known as t', 'however, many are highly aromatic and good for the same', 'that I have lumped together for discussion, but they do no', 'like bergamot. A few examples are pictured below.', '322', '(above) Pycnanthernum muticum has broad leaves with the', 'veins flat on the upper surface and tends to grow in dense', 'leaves, the upper ones whitened', 'colonies. (right) Pycnanthemum incanum has lanceolate', '516', 'STEMS', 'SQUARED,', 'MINTY-AROMATIC', 'BASAL', 'LEAVES', 'ABSENT,', 'LEAVES', 'PAIKED', '1', 'Broad-leaved', 'mountain', 'mints', '(', 'Inflorescence', 'dense', 'terminal', 'clusters', '(also', 'sometimes', 'i', 'topped', 'to', 'flat-never', 'elongated', 'or', 'spike-1', 'like', '-', 'with', 'reduc', 'Flowers', '(summer)', 'very', 'small,', '4-8', 'mm', 'long,', 'with', '4', 'protr', '4', 'pointed', 'lobes.', 'Corolla', 'whitish', 'with', 'purple', 'to', 'pinkish', 'spo', 'calyx,', 'irregular', 'with', '4', 'lobes,', 'the', 'top', 'one', 'usually', 'strongly', '""', 'HABITAT:', 'Mostly', 'open', 'or', 'young', 'forests,', 'savannahs,', 'and', 'for', 'FOOD', 'USE:', 'Used', 'like', 'other', 'mints', 'for', 'tea', 'or', 'seasoning,', 'fre', 'COMMENTS:', 'Mountain', 'mints', 'are', 'not', 'as', 'well-known', 'as', 't', 'however,', 'many', 'are', 'highly', 'aromatic', 'and', 'good', 'for', 'the', 'same', 'that', 'I', 'have', 'lumped', 'together', 'for', 'discussion,', 'but', 'they', 'do', 'no', 'like', 'bergamot.', 'A', 'few', 'examples', 'are', 'pictured', 'below.', '322', '(above)', 'Pycnanthernum', 'muticum', 'has', 'broad', 'leaves', 'with', 'the', 'veins', 'flat', 'on', 'the', 'upper', 'surface', 'and', 'tends', 'to', 'grow', 'in', 'dense', 'leaves,', 'the', 'upper', 'ones', 'whitened', 'colonies.', '(right)', 'Pycnanthemum', 'incanum', 'has', 'lanceolate', '516']","FOOD USE: Used like other mints for tea or seasoning, fre",True," Pycnanthemum muticum
     Pycnanthemum incanum","
    'mints'"
000216-b.json,"['HERBACEOUS VINES', '26 Maypop', '3', 'NG-238', 'Passiflora', 'incarnata family Passifloraceae']","FOOD USE: Gather the fruit in late summer to fall when the insides are soft and juicy-usually after the skinbecomes slightly wrinkly. You can rip them open and suck out the pulp to eat raw, or you can cook the pulp andrun through a strainer to get pulp for pies, jam, or other desserts. Maypops store well, even at room temperature,and can often be gathered by the bucketload. Tender new leaves and stem tips can be eaten raw or cookedin spring and early summer.Flower buds are also edible.",True, Passiflora incarnata,"
    'fruit','new leaves','stem tips','Flower buds'"
000217-a.json,"['5', 'Wild basil', 'Satureja', 'vulgaris', 'La']","FOOD USE: Young greens in spring cabasil, Conservation 1.",True,Satureja vulgaris,"
    'Young greens'"
000218-a.json,"['STEMS BASAL SQUARED, MINTY-AROMATIC', 'LEAVES ABSENT, LEAVES', '9', 'Horehound', 'Marrubium vulgare Lamiaceae (Mint', 'CHECK: Extremely woolly, dark gray-green, flowers clumped ti']",FOOD USE: The leaves are steeped for tea or boiled as a flavoringfor candies. They can also be chewed for their flavor.,True, Marrubium vulgare, 'leaves'
000219-a.json,"['ABSENT,', 'LEAVES', 'PAIR', 'STEMS BASAL LEAVES SQUARED, MINTY-AROMATIC', 'D', '11 Shiso', 'Perilla frutescens Lamiaceae (Mi', 'CHECK: Odd smalling mint with large, broad, second 1.']","FOOD USE: The greens can be collected from spring througand early summer before flowering. They are used as a flavoricooked, fermented, or infused in vinegars and sauces. The Sare ground into a nutritive seasoning or pressed for an edible",True, Perilla frutescens, 'greens'
000220-b.json,"['BASAL LEAVES ABSENT, LEAVES WHORLED', 'Woodland', 'stonecrop', '2', 'Sedum ternatum family Crassulaceae', 'JICK aped leaves CHECK: Tiny, succulent, evergreen, hairless forest plant with thick, spoon-', 'in whorls. ID difficulty 1.', 'SCRIPTION: Low. evergreen perennial often forming mats or clumps. All hairless.', 'ems reddish green, solid, creeping under litter and rooting at the nodes, parts then', 'eakly erect to about 7"" (18 cm) tall, the aerial parts not branched. Leaves to 0.7"" (18 turning', 'g. thick and succulent, broadly spoon-shaped, flat, and sessile with entire margins. mm)', 'e lowest leaves may be paired, but most leaves are in whoris of 3 or occasionally 4. At the apex is a densely-', 'cked, layered whort, the leaves of the upper layer much smaller. Blades are sparkle-studded. Inflorescence', 'ster with a few curving raceme branches splitting at broad forks, spreading above the vegetative stems, with a', 'slightly overlapping flowers rather', 'i', 'evenly spaced on very short pedi-', 'cels, oriented skyward when open.', 'Flowers 9-11 mm across, usually', 'with 4 narrow, pointed, white pet-', 'als, creased along a central vein.', 'Between these are 4 shorter green', 'sepals. Dark anthers give the flowers', 'a peppered look. Fruit composed of', '5 fused pods (follicles).', 'HABITAT: Rich hardwood forests', 'on rocks, logs, or moist soil. Most', 'common on rocky slopes in heavy', 'shade. Native.', 'FOOD USE: Tender leaves and stem', 'tips can be eaten raw or cooked any', 'time of year, but especially spring', 'and early summer. Conservation 2.', 'COMMENTS: This common and', 'widespread edible makes a fun', 'nibble. The leaves are not acrid', 'or astringent like those of many', 'sedums. AKA mountain stone-', 'crop, wharled stonecrop, 3-leaved', 'stonecrop.', '509', 'Tender', 'BASAL', 'LEAVES', 'ABSENT,', 'LEAVES', 'WHORLED', 'Woodland', 'stonecrop', '2', 'Sedum', 'ternatum', 'family', 'Crassulaceae', 'JICK', 'aped', 'leaves', 'CHECK:', 'Tiny,', 'succulent,', 'evergreen,', 'hairless', 'forest', 'plant', 'with', 'thick,', 'spoon-', 'in', 'whorls.', 'ID', 'difficulty 1.', 'SCRIPTION:', 'Low.', 'evergreen', 'perennial', 'often', 'forming', 'mats', 'or', 'clumps.', 'All', 'hairless.', 'ems', 'reddish', 'green,', 'solid,', 'creeping', 'under', 'litter', 'and', 'rooting', 'at', 'the', 'nodes,', 'parts', 'then', 'eakly', 'erect', 'to', 'about', '7""', '(18', 'cm)', 'tall,', 'the', 'aerial', 'parts', 'not', 'branched.', 'Leaves', 'to', '0.7""', '(18', 'turning', 'g.', 'thick', 'and', 'succulent,', 'broadly', 'spoon-shaped,', 'flat,', 'and', 'sessile', 'with', 'entire', 'margins.', 'mm)', 'e', 'lowest', 'leaves', 'may', 'be', 'paired,', 'but', 'most', 'leaves', 'are', 'in', 'whoris', 'of', '3', 'or', 'occasionally', '4.', 'At', 'the', 'apex', 'is', 'a', 'densely-', 'cked,', 'layered', 'whort,', 'the', 'leaves', 'of', 'the', 'upper', 'layer', 'much', 'smaller.', 'Blades', 'are', 'sparkle-studded.', 'Inflorescence', 'ster', 'with', 'a', 'few', 'curving', 'raceme', 'branches', 'splitting', 'at', 'broad', 'forks,', 'spreading', 'above', 'the', 'vegetative', 'stems,', 'with', 'a', 'slightly', 'overlapping', 'flowers', 'rather', 'i', 'evenly', 'spaced', 'on', 'very', 'short', 'pedi-', 'cels,', 'oriented', 'skyward', 'when', 'open.', 'Flowers', '9-11', 'mm', 'across,', 'usually', 'with', '4', 'narrow,', 'pointed,', 'white', 'pet-', 'als,', 'creased', 'along', 'a', 'central', 'vein.', 'Between', 'these', 'are', '4', 'shorter', 'green', 'sepals.', 'Dark', 'anthers', 'give', 'the', 'flowers', 'a', 'peppered', 'look.', 'Fruit', 'composed', 'of', '5', 'fused', 'pods', '(follicles).', 'HABITAT:', 'Rich', 'hardwood', 'forests', 'on', 'rocks,', 'logs,', 'or', 'moist', 'soil.', 'Most', 'common', 'on', 'rocky', 'slopes', 'in', 'heavy', 'shade.', 'Native.', 'FOOD', 'USE:', 'Tender', 'leaves', 'and', 'stem', 'tips', 'can', 'be', 'eaten', 'raw', 'or', 'cooked', 'any', 'time', 'of', 'year,', 'but', 'especially', 'spring', 'and', 'early', 'summer.', 'Conservation', '2.', 'COMMENTS:', 'This', 'common', 'and', 'widespread', 'edible', 'makes', 'a', 'fun', 'nibble.', 'The', 'leaves', 'are', 'not', 'acrid', 'or', 'astringent', 'like', 'those', 'of', 'many', 'sedums.', 'AKA', 'mountain', 'stone-', 'crop,', 'wharled', 'stonecrop,', '3-leaved', 'stonecrop.', '509', 'Tender']","FOOD USE: Tender leaves and stemtips can be eaten raw or cooked anytime of year, but especially springand early summer. Conservation 2.",True, Sedum ternatum,"
    'leaves','stemtips'"
000222-a.json,"['BASAL', 'LEA', 'STEMS', 'sqt', '1', 'Purple dea', 'Lamium pur']",FOOD USE: Gather thany flowers open. Theiror as a potherb.,True," Lamium purpure

    Input:

    ['Several common names', 'for a plant species include:', 'Cape ivy,', 'Creeping Charlie,', 'Trumpet creeper,', 'Thunbergia alata', '(Thunbergia, the genus)']

    Output:
     Thunbergia alata

    Input:

    ['Aloe', 'Vera', 'is a medicinal plant that grows wild in', 'North Africa and the Mediterranean region.']

    Output:
     Aloe vera

    Input:

    ['The scientific name for the common day lily', 'is Hemerocallis fulva.']

    Output:
     Hemerocallis fulva

    Input:

    ['The scientific name for the', 'Mariana trench barbeled hornshark', 'is Heptranchias perlo.', 'Also known as the goblin shark.']

    Output:
     Heptranchias perlo

    Input:

    ['The scientific name for the', 'common house spider is', 'Tegenaria agrestis.']

    Output:
     Tegenaria agrestis

    Input:

    ['The scientific name for the', 'American robin is', 'Turdus migratorius.']

    Output:
     Turdus migratorius

    Input:

    ['The scientific name for the', 'red fox is', 'Vulpes vulpes.']

    Output:
     Vulpes vulpes

    Input:

    ['The scientific name for the', 'Nile crocodile is', 'Crocodylus niloticus.']

    Output:
     Crocodylus niloticus

    Input:

    ['The scientific name for the', 'common loon is', 'Gavia immer.']

    Output:
     Gavia immer

    Input:

    ['The scientific name for the', 'snow leopard is', 'Panthera uncia.']

    Output:
     Panthera uncia

    Input:

    ['The scientific name for the', '","
    'flowers'"
000223-a.json,"['BASAL', 'LEAVES', 'ASSENT,', 'STEMS', 'SQUARE,', 'STRONGLY', 'AROMATIC', 'NOT', 'betony', 'IND', '3', 'it', '2', '3', 'Florida', 'Lamiaceae', '(Mint', 'family)', 'Stachys', 'floridana', 'CHECK: Short colony-forming mint 2. with (anceolate, blunt,']","FOOD USE: Collect tubers any time (but they are lowest in quality atpeak green growth, when they are easiest to find). They are deliciousraw or cooked and are reported to make good pickles. Young shoots/greens, collected in spring from plants before flowering, can be eaten rawor cooked. Lawn plants usually have lame little tubers. Conservation 2/1.",True, Stachys floridana,"
    'tubers','Young shoots/greens'"
