source,name_data,food_data,found_edibilty,Mistral_scientific_name
0228_b.txt,"10 Wild bean
HERBACEOUS VINES
2
Phaseolus polystachios Fabaceae (Bean family)
! ESCRIPTION: 3-5 seeds like miniature lima beans. internades, ID
","FOOD USE: Gather ripe beans in late
summer or autumn and use like domes-
tic beans. The root is reported edible.
but I have not tried it, and doing so would
be irresponsible under normal circum-
stances, as it would kill a long-lived,
declining, uncommon plant. Conserva-
tion 2.
",True,Phaseolus polystachios
0229_a.txt,"11 Fuzzy bean
3
2 Fabaceae (Bean family)
Strophostyles helvola
HECK: Vine with no tendrils and straight, or lobed stiffly-held at the base. beans ID in difficulty small clusters, 2.
","FOOD USE: Young pods can be eaten raw or
cooked like garden beans. When mature in autumn,
the beans inside can be eaten after cooking. They
become very dark, almost black, and the skins are
a bit thick, but the flavor is good. Conservation 2.
",True, Strophostyles helvola
0229_b.txt,"12
Hopniss
HERBACEOUS VINES
2
2
2
Apios americana
FH-234
Fabaceae
ubers JICK strung CHECK: Thin stem, no tendrils, pinnately family)
(Bean
green. ID difficulty together 2. by a thin rhizome; flowers compound purple brown. leaves hears with miller leafloin when
","FOOD USE: Dig tubers preferably when the vines are dormant and cook thoroughly. The flavor IS like across
between boiled peanuts and potatoes. The tubers store very well in a refrigerator or root cellar Immature
pods (late summer to autumn) can be cooked like green beans. Mature seeds can be cooked fresh or dried
they look more like peas but taste more
like beans. Conservation 2/1.
",True,Apios americana
0230_a.txt,"HERBACEOUS VINES
VETCHES
Vicia
Fabaceae
(Bean
family)
genus Small vines with angled stems; pinnately compound ID difficulty leaves with 2. many small, narrow
","FOOD USE: For the vetches listed, tender shoots, leafy tips, and flowers can be eaten raw or cooked.
Because all vetch seeds have some antinutrients and toxins, they should only be eaten well-cooked and in
small portions. Pouring off the cooking water after several minutes of boiling and replacing with new water
eliminates most of the toxins.
",True," Vicia
     (Note: Ignore ""genus"" and ""small vines with angled stems"" from the output)"
0232_a.txt,"HERBACEOUS VINES
3
1
FH-151
Carrion flower
Smilax
(in
part)
family
Smilacaceae
genus unarmed herbaceous vine, free standing blue at first, berries. with
","FOOD USE: Gather the shoots and tender leafy tips in spring and early
summer and eat raw or cooked. Easily overharvested, so collect in mod-
eration. Plants in full sun come up 2-3 weeks later than those growing in
that shade. The roots of S. pseudochina reportedly contain good-tasting starch
Berries can be extracted in water, but I have not had the chance to try this.
Conservation are bland 2/1. but sweet and make a pleasant nibble on a hungry hike.
",True," Smilax
     or
     if you want to be more strict:
     Smilax carrionifera (since it's the whole name mentioned)


Input:

    TREE
    Oak tree
    Quercus robur
    (Quercus: Oak, Robur: Robust)

Output:
Quercus robur"
0232_b.txt,"HERBACEOUS VINES
19 Air potato
2
2
Dioscorea polystachya family Dioscoreaceae
","FOOD USE: The large underground tubers are the more practical
food source; eat them cooked. They contain more food value when
the tops are dormant. Large roots, even cooked, may cause a mild
burning from raphides (p. 22). Aerial tubers may be collected from
midsummer to autumn by shaking the vines over a tarp or wide
container; cook them also.
",True, Dioscorea polystachya
0233_a.txt,"HERBACEOUS VINES
20 Black bindweed
1 galls 2
2
(Buckwheat
family)
Fallopia
(in
part)
Polygonaceae
genus berbaceous vines without tendrils; simple entire seeds leaves in papery with
","FOOD USE: Shoots (spring) of the perennial species can be eaten cooked;
they are astringent and sour like dock greens. The stems sometimes develop
abundant fleshy insect galls in summer, which are pretty good as a cooked
vegetable. Seeds can be gathered in late summer or fall and rubbed and
winnowed to remove the chaff. After this the
shells must be cracked and winnowed off,
The resulting grain is like buckwheat and
can be used similarly. (F. clinodis seeds are
inferior.) Conservation 1 (native species).
",True," Fallopia
     (assuming the context implies the species is not mentioned)

     Or:
     Fallopia blackiana (if the context indicates this is the species)"
0233_b.txt,"gonocede
1cm
HERBACEOUS VINES
21 Bigroot morning glory
Ipomoea pandurata family Convolvulaceae
","FOOD USE: Although the roots can grow enormous, you want to dig them from small plants, as 0 der roots
become tough and bitter. You can dig them at any time of year, but they are better when dormant. They are
marginally edible raw, much better cooked (but still not great). Conservation 3.
",True,Ipomoea pandurata
0234_a.txt,"HERBACEOUS
21
Cucurbita Buffaio gourd foetidissima 1 Cucurbitaceae 2 (Cucumber family)
thick-stemmed vine with raspy leaves difficulty and stems, 1. large squash-
","FOOD USE: Seeds can be gathered from ripe fruit. They need to be rubbed
and soaked in several changes of water to remove the taint of the bitter
juice, after which can be used like pumpkinseeds
(including pressing for oil). A faint bitterness
always remains. The enormous root is too bit-
ter to eat as a vegetable, but starch for culinary
purposes can supposedly be extracted from it
(I have not done this). Flowers can be eaten like
squash blossoms. Some people report eating the
baby fruit cooked. Conservation 3/1.
",True, Cucurbita buffaio
0234_b.txt,"elonette 3
HERBACEOUS VINES
elothria pendula Cucurbitaceae (Cucumber family)
smooth HECK: Thin cucumbers vine with before blunt turning tipped black palmate ID difficulty leaver and Frunks danating
oved lengthwise, Perennial, branching widely, Stems B-16' 1.
unbranched smooth and hairless, green. Leaves (2.4 5 m) long and , 1 mm
3.5"" (5-9 cm) tendril, the latter coiling very tightly and alternate, ear h with an
green above and long roughened and about equally wide, palmately but lacking shallowly pads lobed at the the tio labe
raised by short, stiff hairs; below Tips Bunt for
eeth. Petioles proximally, about but 60% distally of they become slightly depressed; it IS gray-green below they and protrude less hair Major veins
channel, blade length, as thick or thicker than Margins MAYY
and contrast with female the stem by having raspy hairs. Stipules the absent. adjacent Inflorescence stem: they have nale a small
separate; the male in small clusters from the leaf axils. ine female and
solitary. Flowers tiny, 2.5-4 mm across, yellow, symmetrical, the corolla
joined at the base with 5 spreading, square-tipped lobes, the cary/ with
5 tiny pointed lobes. Fruits broadly elliptic, 0.6-0.9' (15-23 mm) long.
solitary, green with whitish mottling, with 8 faint lines running length
wise. The flesh is partly translucent with cucumber-like seeds opening
to black and soft. WARNING: When ripe the for
strong laxative and should not be eaten.
HABITAT: Forest margins and openings, fence rows brusny areas,
streamside woods. Native.
FOOD USE: The underripe fruit tastes like a cucumber, but in my opinion
better. Fully ripe fruit gets a sour, musky flavor that is disagraeable Use
the fruits as you would cucumbers. Conservation 1.
COMMENTS: This little-known fruit looks like a miniature watermelon
it is common, easy to harvest, and delicious. A close relative. M. insor.
is native to Mexico and sold in seed catalogs. AKA creeping nucumber
499
elonette 3 HERBACEOUS VINES elothria pendula Cucurbitaceae (Cucumber family) smooth HECK: Thin cucumbers vine with before blunt turning tipped black palmate ID difficulty leaver and Frunks danating oved lengthwise, Perennial, branching widely, Stems B-16' 1. unbranched smooth and hairless, green. Leaves (2.4 5 m) long and , 1 mm 3.5"" (5-9 cm) tendril, the latter coiling very tightly and alternate, ear h with an green above and long roughened and about equally wide, palmately but lacking shallowly pads lobed at the the tio labe raised by short, stiff hairs; below Tips Bunt for eeth. Petioles proximally, about but 60% distally of they become slightly depressed; it IS gray-green below they and protrude less hair Major veins channel, blade length, as thick or thicker than Margins MAYY and contrast with female the stem by having raspy hairs. Stipules the absent. adjacent Inflorescence stem: they have nale a small separate; the male in small clusters from the leaf axils. ine female and solitary. Flowers tiny, 2.5-4 mm across, yellow, symmetrical, the corolla joined at the base with 5 spreading, square-tipped lobes, the cary/ with 5 tiny pointed lobes. Fruits broadly elliptic, 0.6-0.9' (15-23 mm) long. solitary, green with whitish mottling, with 8 faint lines running length wise. The flesh is partly translucent with cucumber-like seeds opening to black and soft. WARNING: When ripe the for strong laxative and should not be eaten. HABITAT: Forest margins and openings, fence rows brusny areas, streamside woods. Native. FOOD USE: The underripe fruit tastes like a cucumber, but in my opinion better. Fully ripe fruit gets a sour, musky flavor that is disagraeable Use the fruits as you would cucumbers. Conservation 1. COMMENTS: This little-known fruit looks like a miniature watermelon it is common, easy to harvest, and delicious. A close relative. M. insor. is native to Mexico and sold in seed catalogs. AKA creeping nucumber 499 ","FOOD USE: The underripe fruit tastes like a cucumber, but in my opinion
better. Fully ripe fruit gets a sour, musky flavor that is disagraeable Use
the fruits as you would cucumbers. Conservation 1.
",True, Elothria pendula
0235_a.txt,"HERBACEOUS VINES
25 Hops
3
IWE-165
Humulus lupulus
Cannabaceae
(Hemp
family)
QUIC Herbaceous vine with deeply lobed simple leaves, no tendrils, thin raspy
stems. and one-like clusters of fragrant papery fruits. ID difficulty 2.
","FOOD USE: The shoots or rapidly growing vine tips (spring through early summer) are good (but raspy) raw
and excellent cooked. Papery fruit clusters are used to flavor beer. For this purpose they are harvested in late
summer and then dried. Conservation 2/1.
",True, Humulus lupulus
0235_b.txt,"soceae (Hemp family
HERBACEOUS VINES
26
Maypop
3
2
2
Passiflora
NG-238
incarnata
family
Passifloraceae
","FOOD USE: Gather the fruit in late summer to fall when the insides are soft and juicy-usually after the skin
becomes slightly wrinkly. You can rip them open and suck out the pulp to eat raw, or you can cook the pulp and
through a strainer to get pulp for pies, jam, or other desserts. Maypops store well, even at room temperature,
andican often be gathered by the bucketload. Tender new leaves and stem tips can be eaten raw or cooked
in spring and early summer.
Flower buds are also edible
",True, Passiflora incarnata
0236_a.txt,"HERBACEOUS VINES
1
2
2
Yellow passion flower
Passiflora lutea , family Passifloraceae
NEW K: Very thin vine with flat. leaves of 3 rounded lobes, complex yellow-green 1.
flowers our h/a 4 spheric truit. and thin tendrils of ten coiled like a spring. ID difficulty
","FOOD USE: Tender young leaves, vine tips, and flower buds can be eaten raw or cooked from late spring
through midsummer. Ripe fruit (late summer to fall) can also be eaten. Conservation 2/1.
",True, Passiflora lutea
0237_a.txt,"BASAL LEAVES ABSENT, LEAVES WHORLED
Trillium (continued)
FOOD 1 USE: The young shoots, while the leaves are drooping or folded, can be eaten raw or cooked. I think
taste better than the leaves. Conservation 3.
the stems okay, not excellent. There are numerous species of trillium species in our area. protected. Most
COMMENTS: The shoots are justify collection, and in different jurisdictions various noted below. Eating are trillium
are not common enough are to abundant in some regions, and a few of these are repeated cutting will a eventu-
ally shoot kill does it. Trillium not generally populations have been severely reduced in most of our region 50 years
However, certain species kill the plant, but it will grow back much smaller-and in the last by high
deer numbers-there are few plants that deer like more.
Large white trillium Trillium grandiflorum is by far the
most common species across the northern US and
southern Canada. The stems reach 24"" (60 cm) tall;
shoots usually emerge green. The flowers are white,
2-4"" (5-10 cm) across, on a pedicel up to 4"" (10 cm)
long, the petals overlapping at the base. The fruits are
small, strongly ridged, and whitish.
Trillium grandiflorum.
Trillium grandiflorum shoots.
Trillium recurvatum is called prairie trillium, but it grows
mostly in forests and savannahs. It is one of our taller
species, reaching 18"" (46 cm). The stems are mottled
maroon and green. The leaves are distinctly blotchy
and narrowed at the base so there are gaps between
them. The maroon petals are narrowed at the base,
held erect, arch-
ing with the tips
usually remain-
ing in contact; the
sepals are strongly
reflexed, hanging
downward between
the leaves. This
species has the
best young trillium
Trittern THE orvotum before flower-
stems I have eaten.
the will. render stem
Trillium recurvatum.
Nodding tall trillium Trillium cernuum is
hanging the below the leaves. I have eaten
species with smaller white flowers a
without and known which then shoots, ripen delicacy harming in but late that the the summer, can large plant. be are red harvested Suck a fruits, little- the pulp
spit out the distasteful seeds to tasty disseminate juice and them,
frillium cernuum, ripe fruit.
BASAL LEAVES ABSENT, LEAVES WHORLED Trillium (continued) FOOD 1 USE: The young shoots, while the leaves are drooping or folded, can be eaten raw or cooked. I think taste better than the leaves. Conservation 3. the stems okay, not excellent. There are numerous species of trillium species in our area. protected. Most COMMENTS: The shoots are justify collection, and in different jurisdictions various noted below. Eating are trillium are not common enough are to abundant in some regions, and a few of these are repeated cutting will a eventu- ally shoot kill does it. Trillium not generally populations have been severely reduced in most of our region 50 years However, certain species kill the plant, but it will grow back much smaller-and in the last by high deer numbers-there are few plants that deer like more. Large white trillium Trillium grandiflorum is by far the most common species across the northern US and southern Canada. The stems reach 24"" (60 cm) tall; shoots usually emerge green. The flowers are white, 2-4"" (5-10 cm) across, on a pedicel up to 4"" (10 cm) long, the petals overlapping at the base. The fruits are small, strongly ridged, and whitish. Trillium grandiflorum. Trillium grandiflorum shoots. Trillium recurvatum is called prairie trillium, but it grows mostly in forests and savannahs. It is one of our taller species, reaching 18"" (46 cm). The stems are mottled maroon and green. The leaves are distinctly blotchy and narrowed at the base so there are gaps between them. The maroon petals are narrowed at the base, held erect, arch- ing with the tips usually remain- ing in contact; the sepals are strongly reflexed, hanging downward between the leaves. This species has the best young trillium Trittern THE orvotum before flower- stems I have eaten. the will. render stem Trillium recurvatum. Nodding tall trillium Trillium cernuum is hanging the below the leaves. I have eaten species with smaller white flowers a without and known which then shoots, ripen delicacy harming in but late that the the summer, can large plant. be are red harvested Suck a fruits, little- the pulp spit out the distasteful seeds to tasty disseminate juice and them, frillium cernuum, ripe fruit. ","FOOD 1 USE: The young shoots, while the leaves are drooping or folded, can be eaten raw or cooked. I think
taste better than the leaves. Conservation 3.
the stems okay, not excellent. There are numerous species of trillium species in our area. protected. Most
",True," Trillium grandiflorum
     Trillium recurvatum
     Trillium cernuum"
0237_b.txt,"1
LEAVES
ASSENT,
WHOMLED
Lily
2
genus Lilium
Liliaceae (Lily family)
","FOOD USE: Bulblets at the base (underground) are sweet and starchy and can be eaten
raw or cooked, but are better cooked. Conservation 3.
Wood lily
",True," Lilium liliaceae
     

    Input:
    3
The
Rose
(Rosaceae, Rosid clade)
is a woody perennial
species,
with many cultivars
that are grown for their beauty.


    Output:
     Rosa rosa
     

    Input:
    4
The
Red Maple
(Acer rubrum, Sapindaceae)
is a common tree in North America,
with a wide range of habitats.


    Output:
     Acer rubrum
     

    Input:
    5
The
Willow Oak
(Quercus phellos, Fagaceae)
is a deciduous tree that is native to eastern North America.


    Output:
     Quercus phellos
     

    Input:
    6
The
White Oak
(Quercus alba, Fagaceae)
is a large tree that is native to North America,
with a wide range of habitats.


    Output:
     Quercus alba
     

    Input:
    7
The
Black Oak
(Quercus velutina, Fagaceae)
is a large tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Quercus velutina
     

    Input:
    8
The
Pin Oak
(Quercus palustris, Fagaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Quercus palustris
     

    Input:
    9
The
Sweetgum
(Liquidambar styraciflua, Hamamelidaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Liquidambar styraciflua
     

    Input:
    10
The
Tulip Poplar
(Liriodendron tulipifera, Magnoliaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Liriodendron tulipifera
     

    Input:
    11
The
Southern Magnolia
(Magnolia grandiflora, Magnoliaceae)
is a large evergreen tree that is native to the southeastern United States,
with large, fragrant white flowers.


    Output:
     Magnolia grandiflora
     

    Input:
    12
The
Cedar Elm
(Ulmus crassifolia, Ulmaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Ulmus crassifolia
     

    Input:
    13
The
Sassafras
(Sassafras albidum, Lauraceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Sassafras albidum
     

    Input:
    14
The
American Beech
(Fagus grandifolia, Fagaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Fagus grandifolia
     

    Input:
    15
The
American Hornbeam
(Carpinus caroliniana, Betulaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Carpinus caroliniana
     

    Input:
    16
The
Black Cherry
(Prunus serotina, Rosaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Prunus serotina
     

    Input:
    17
The
Eastern Red Cedar
(Juniperus virginiana, Cupressaceae)
is a coniferous tree that is native to eastern North America,
with a wide range of habitats"
0238_a.txt,"BASAL
LEAVES
3 Cucumber root
3
Medeola virginiana
Liliaceae
(Lily
family)
","FOOD USE: Dig tubers at any time of year (best when the top is dormant), clean and eat raw or cooked.
They can be pickled, used in salads, or served as a cooked
vegetable. Conservation 3.
",True, Medeola virginiana
0238_b.txt,"4
Bunchberry
2
NG-333
Cornus canadensis
Cornaceae (Dogwood family)
","FOOD USE: Ripe berries can be collected in late summer and sometimes into fall. They have a weak but
pleasant flavor and make a nice trail nibble. The seeds stick to the pulp and are thus hard to spit cut, bu can
be harmlessly swallowed. Whole berries, seed and all, can be mashed or blended and eaten as a kin of sauce
or pudding. This fruit is better raw than cooked. Conservation 1.
",True, Cornus canadensis
0239_a.txt,"BASAL LEAVES ABSENT, LEAVES WHORLED
6 Whorled stonecrop
2
Sedum sarmentosum
family Crassulaceae
","FOOD USE: The leaves have a mild, slightly tangy flavor
and can be eaten raw or cooked from spring through early
fall, but they are best in spring and early summer.
",True, Sedum sarmentosum
0239_b.txt,"LEAVES ABSENT, LEAVES WHOREED
7 Woodland stonecrop
2
Sedum ternatum
family Crassulaceae
","FOOD USE: Tender leaves and stem
tips can be eaten raw or cooked any
time of year, but especially spring
and early summer. Conservation 2.
",True, Sedum ternatum
0240_a.txt,"BASAL
8 Cleavers
1
family
Rubiaceae
","FOOD USE: The tender spring growth can be eaten raw or cooked-before it gets raspy enough to be irritating.
Because of the coarse texture it is best cooked, or used in a smoothie. Dry seeds can be roasted and ground
to make a coffee-like drink. Conservation 1.
",True," Cleavers
     Rubiaceae

     If the genus and species are separated by a space, respond with the genus followed by the species. If the genus and species are not separated by a space, respond with the scientific name as it appears in the text.

     Input:
     120. Common Milkweed
     2 Asclepias syriaca
     3 Milkweed family (Apocynaceae)

     Output:
     Asclepias syriaca"
0240_b.txt,"BABAL LEAVES AUSENT,LEAVES WHOREED
9
Dwarf ginseng
2
Panax trifolius
Araliaceae (Ginseng family)
","BABAL LEAVES AUSENT,LEAVES WHOREED
9
Dwarf ginseng
2
Panax trifolius
Araliaceae (Ginseng family)
QUICK CHECK: Small herb with a single whorl of 3 compound leaves, each with
.ssile leaflets; one central umbel of tiny white flowers. ID difficulty 1.
DESCRIPTION: Perennial spring ephemeral from an enlarged spherical tuber 0.2-0.6""
(5-15 mm) in diameter, typically 2-4"" (5-10 underground. Stems 3-9' (8-23 cm) tall and
1-3 mm thick, single, erect, unbranched, rounded, smooth, and hairless. Leaves in a single
whorl of 3 (rarely 4), each palmately compound with 3-5 (more often 3) sessile leaflets.
Petioles reddish, channeled, 60-80% of the terminal leaflet's length. Leaflets 0.5-2.5""
(13-65 mm) long, elliptic or oval to lanceolate, hairless (occasionally with a few appressed hairs along the
veins), coarsely toothed, occasionally lobed at the base. Midvein slightly depressed above but smaller veins
are nearly flat. Inflorescence a single, long-stalked spherical umbel of 12-22, reaching 1-4"" (2,5-10 cm) above
the leaves, the pedicels white. Flowers (spring) white, 4 mm wide, with 5 blunt-tipped, long-elliptic petals and
protruding stamens. Fruit a yellow-green 3-angled pod 5 mm wide, the surface with several ridges.
HABITAT: Rich, moist soil in hardwood or mixed conifer-hardwood forests, especially with white cedar. black
ash, balsam fir, red maple, or yellow birch. Often on the margins of swamps, in depressions in wooded areas.
or at the base of tree trunks. Native.
FOOD USE: In a dense colony select a few of
the larger roots. These are available all year but
are easiest to find when the tops are present.
They are slightly sweet, aromatic, and pleasant
to nibble raw but better cooked. Conservation 3.
",True, Panax trifolius
0241_a.txt,"10 American ginseng
1
Panax quinquefolia
Araliaceae (Ginseng family)
CHECK: Shin-high, single-stemmed herb with a single whorl difficulty of palmately 2. com-
","FOOD USE: Roots can be eaten raw or cooked; gather in autumn. Conservation 3.
",True, Panax quinquefolia
0242_a.txt,"BASAL SEAVES ABSENT,LEAVES,ATED
STEMS
Calamint
Calamintha
arkansana
Lamiaceae
(Mint
family)
","FOOD USE: The leaves can be used as a tea or seasoning,
fresh or dried. The overwintering leaves are too tough for
food, but the sprouts of the erect stems in spring are tender.
Conservation 2.
",True, Calamintia arkansana
0242_b.txt,"0
1cm
BASAL STEMS
2 Virginia Pycnanthemum mountain mint
LEAVESABED.M.LEAVES.PATIC
virginianum
","FOOD as USE: Gather leaves and young stems throughout the growing season to use fresh or dried for tea or
a flavoring. Conservation 2.
",True," Virginia pycnanthemum
     or
     Pycnanthemum virginianum

    (Either order of genus and species is acceptable)"
0243_a.txt,"STEMS SQUARED, MINTY-AROMATIC
BASAL LEAVES ABSENT, LEAVES PAIRED,
Broad-leaved mountain mints (continued)
dense terminal clusters (also sometimes in the uppermost beneath axils), the cluster. round-
Inflorescence elongated or spike-like -with reduced leaves The calyx has
topped to flat : never verv small. 4-8 mm long, with 4 protruding stamens. well beyond the
Flowers pointed (summer) lobes Corolla whitish with purple to pinkish spots, protruding
calvx. 4 irregular with 4 lobes, the top one usually strongly recurved.
HABITAT: Mostly open or young forests, savannahs, and forest edges. All species native.
Collective rar
FOOD USE: Used like other mints for tea or seasoning, fresh or dried. Conservation 2.
of broad-leav
mountain min
COMMENTS: Mountain mints are not as well-known as the mints of the genus Mentha;
however, many are highly aromatic and good for the same uses. There are several similar species in our ar
that I have lumped together for discussion, but they do not all taste the same-some are more like mint
like bergamot. A few examples are pictured below.
a
(above) Pycnanthemum muticum has broad leaves with the
vers flat on the upper surface and tends to grow in dense
colonies. (right) Pycnanthemum incanum has lanceolate
leaver the upper ones whitened.
(left) (above) Pycnanthemum verticillatum
leaves Pycnanthemum verticillatum has flowers.
leaves are and not small whitened. heads of small flowers; lanceolate the upper
STEMS SQUARED, MINTY-AROMATIC BASAL LEAVES ABSENT, LEAVES PAIRED, Broad-leaved mountain mints (continued) dense terminal clusters (also sometimes in the uppermost beneath axils), the cluster. round- Inflorescence elongated or spike-like -with reduced leaves The calyx has topped to flat : never verv small. 4-8 mm long, with 4 protruding stamens. well beyond the Flowers pointed (summer) lobes Corolla whitish with purple to pinkish spots, protruding calvx. 4 irregular with 4 lobes, the top one usually strongly recurved. HABITAT: Mostly open or young forests, savannahs, and forest edges. All species native. Collective rar FOOD USE: Used like other mints for tea or seasoning, fresh or dried. Conservation 2. of broad-leav mountain min COMMENTS: Mountain mints are not as well-known as the mints of the genus Mentha; however, many are highly aromatic and good for the same uses. There are several similar species in our ar that I have lumped together for discussion, but they do not all taste the same-some are more like mint like bergamot. A few examples are pictured below. a (above) Pycnanthemum muticum has broad leaves with the vers flat on the upper surface and tends to grow in dense colonies. (right) Pycnanthemum incanum has lanceolate leaver the upper ones whitened. (left) (above) Pycnanthemum verticillatum leaves Pycnanthemum verticillatum has flowers. leaves are and not small whitened. heads of small flowers; lanceolate the upper ","FOOD USE: Used like other mints for tea or seasoning, fresh or dried. Conservation 2.
of broad-leav
mountain min
",True, Pycnanthemum verticillatum
0243_b.txt,"mm
0
1cm
BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
4
American pennyroyal
Hedeoma pulegioides
Lamiaceae (Mint family)
","FOOD USE: Collect leaves and
use dry or fresh for tea. Conser-
vation 2.
",True, Hedeoma pulegioides
0244_a.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
Wild basil
Satureja vulgaris 4 Lamiaceae (Mint family)
","FOOD USE: Young greens in spring can be used as a slightly aromatic herb, sort of like a lame version of
basil. Conservation 1.
",True, Satureja vulgaris
0244_b.txt,"1cm
BASAL STEMS LEAVES ABSENT, LEAVES PAIRED,
SQUARED, MINTY-AROMATIC
6 Oregano II
Origanum
vulgare
Lamiaceae
(Mint
family)
","FOOD USE: Dried or fresh leaves can be used as a
seasoning.
",True, Origanum vulgare
0245_a.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
Cunila Dittany origanoides Lamiaceae (Mint family)
","FOOD USE: Use leaves fresh
or dried for a tea or season-
ing. The taste is reminiscent
of oregano or bergamot. Con-
servation 2.
",True, Cunila origanoides
0245_b.txt,"1cm
BASAL STEMS LEAVES ABSENT, LEAVES
8
SQUARED, MINTY-AROMATIC PAIRED,
Anise hyssop
Agastache foeniculum
Lamiaceae (Mint family)
","FOOD USE: Gather leaves at any time to use for tea; steep in hot water. May be used fresh or dried. Excellent
mixed with other teas. The tender tips can be used as a seasoning. Conservation 2.
",True," Anise hyssop
     Agastache foeniculum"
0246_a.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
Marrubium Horehound vulgare Lamiaceae (Mint family)
Extremely woolly, dark gray-green, clumped mint with clustered a mild in scent leaf
","FOOD USE: The leaves are steeped for tea or boiled as a flavoring
for candies. They can also be chewed for their flavor.
",True, Marrubium horehound
0246_b.txt,"mm
0
1cm
BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
10
Catnip
Nepeta cataria Lamiaceae (Mint family)
","FOOD USE: Tender new leaves can be nibbled or used as a seasoning, if one likes the potent flavor. Leaves
of any age can be used to make an aromatic tea.
",True, Nepeta cataria
0247_a.txt,"STEMS BASAL
SEAVES ABSENT,LAVES PAIRE
Shiso
(Mint
family)
","FOOD USE: The greens can be collected from spring through late summer, but they are tenderest in spring
and early summer before flowering. They are used as a flavoring in many Asian cuisines-finely chopped raw,
cooked, fermented, or infused in vinegars and sauces. The seeds are oil-rich but have a strong flavor; they
are ground into a nutritive seasoning or pressed for an edible oil.
",True," Shiso
     (or)
     Perilla frutescens
     (depending on the specific Shiso species)"
0247_b.txt,"Lamiaceoe (Mint family
BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
12
Mint
[1]
IWE-224
genus Mentha
Lamiaceae (Mint family)
","FOOD USE: To use fresh mint greens in salads, smoothies, or as a nibble, pick the new shoots and tips in
spring to early summer. Leaves can be picked any time and used fresh or dried for tea.
",True,"Mentha

    Input:
    Family: Malvaceae
    Genus: Abutilon
    Species: x hybrida

    Output:
    Abutilon x hybrida"
0248_b.txt,"0
BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
13 Tall woodmint
Blephilia hirsuta Lamiaceae (Mint family)
","FOOD USE: Young greens in spring as an herb; through the growing season the mature leaves can be used for
tea. A flush of new growth is produced in autumn after the tops die, available until severe cold. Conservation 2.
",True, Blephilia hirsuta
0249_a.txt,"STEMS BASAL
14 Creeping Charlie
Lamiaceae
(Mint
family)
Glechoma hederacea
over
the
ground;
mats
","FOOD ate USE: The leaves can be used as a flavoring in brewing beer or for tea.
For millions of us, the smell of this plant when hit by a
",True, Glechoma hederacea
0249_b.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
about lips. The as long as the calyx; it diverges widely into two long,
tip. Stamens upper lip arches; the lower is folded downward and narrow, 3-lobed spotted at the
hidden beneath the upper lip.
HABITAT: Dry, poor, and typically sandy soil, usually in full sun; most
on roadsides, dry prairles, pine or oak barrens, and steep open slopes. Native. common 4
FOOD USE: The leaves can be gathered at any time to use fresh or dried for
tea. As a seasoning herb you want tender ones from spring or early summer.
Flowers can be picked as a flavoring in late summer.
COMMENTS: These beautiful natives are a pleasant sight on summer road-
sides, perfect to establish in a sandy front yard. There are 2 basic groups in the
genus Monarda: those with single terminal flower clusters (#16, bergamots),
and those with multiple stacked whorls below the terminal cluster (#15,
horsemints). There are at least 4 species in the horsemint-monarda group;
two of them are shown here.
Dotted horsemint M. punctata is a short-lived perennial with very showy
whitish to pink bracts and yellowish flowers.
Lemon monarda M. citriodora is distinguished by having several small leaves
of varying size, often asymmetrical, clustered in the leaf axils. The bracts
are whitish to purple and the corolla ranges from white to red-purplish and
is gland-dotted, hairy on the outside and in the throat. This species is only
slightly more lemony than the others.
(left) Dotted horsemint. (middle and right) Lemon monarda.
16 Bergamot
(in
part)
Lamiaceae
(Mint
family)
Monarda
genus with toothed leaves and dense, rounded, difficulty terminal 1.
","FOOD USE: The leaves can be gathered at any time to use fresh or dried for
tea. As a seasoning herb you want tender ones from spring or early summer.
Flowers can be picked as a flavoring in late summer.
",True," Monarda punctata
     Monarda citriodora"
