source,name_data,food_data,found_edibilty,Mistral_scientific_name,words_in_name
0237_b.txt,"1
LEAVES
ASSENT,
WHOMLED
Lily
2
genus Lilium
Liliaceae (Lily family)
","FOOD USE: Bulblets at the base (underground) are sweet and starchy and can be eaten
raw or cooked, but are better cooked. Conservation 3.
Wood lily
",True,"Lilium liliaceae
     

    Input:
    3
The
Rose
(Rosaceae, Rosid clade)
is a woody perennial
species,
with many cultivars
that are grown for their beauty.


    Output:
     Rosa rosa
     

    Input:
    4
The
Red Maple
(Acer rubrum, Sapindaceae)
is a common tree in North America,
with a wide range of habitats.


    Output:
     Acer rubrum
     

    Input:
    5
The
Willow Oak
(Quercus phellos, Fagaceae)
is a deciduous tree that is native to eastern North America.


    Output:
     Quercus phellos
     

    Input:
    6
The
White Oak
(Quercus alba, Fagaceae)
is a large tree that is native to North America,
with a wide range of habitats.


    Output:
     Quercus alba
     

    Input:
    7
The
Black Oak
(Quercus velutina, Fagaceae)
is a large tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Quercus velutina
     

    Input:
    8
The
Pin Oak
(Quercus palustris, Fagaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Quercus palustris
     

    Input:
    9
The
Sweetgum
(Liquidambar styraciflua, Hamamelidaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Liquidambar styraciflua
     

    Input:
    10
The
Tulip Poplar
(Liriodendron tulipifera, Magnoliaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Liriodendron tulipifera
     

    Input:
    11
The
Southern Magnolia
(Magnolia grandiflora, Magnoliaceae)
is a large evergreen tree that is native to the southeastern United States,
with large, fragrant white flowers.


    Output:
     Magnolia grandiflora
     

    Input:
    12
The
Cedar Elm
(Ulmus crassifolia, Ulmaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Ulmus crassifolia
     

    Input:
    13
The
Sassafras
(Sassafras albidum, Lauraceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Sassafras albidum
     

    Input:
    14
The
American Beech
(Fagus grandifolia, Fagaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Fagus grandifolia
     

    Input:
    15
The
American Hornbeam
(Carpinus caroliniana, Betulaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Carpinus caroliniana
     

    Input:
    16
The
Black Cherry
(Prunus serotina, Rosaceae)
is a deciduous tree that is native to eastern North America,
with a wide range of habitats.


    Output:
     Prunus serotina
     

    Input:
    17
The
Eastern Red Cedar
(Juniperus virginiana, Cupressaceae)
is a coniferous tree that is native to eastern North America,
with a wide range of habitats",591
0240_a.txt,"BASAL
8 Cleavers
1
family
Rubiaceae
","FOOD USE: The tender spring growth can be eaten raw or cooked-before it gets raspy enough to be irritating.
Because of the coarse texture it is best cooked, or used in a smoothie. Dry seeds can be roasted and ground
to make a coffee-like drink. Conservation 1.
",True,"Cleavers
     Rubiaceae

     If the genus and species are separated by a space, respond with the genus followed by the species. If the genus and species are not separated by a space, respond with the scientific name as it appears in the text.

     Input:
     120. Common Milkweed
     2 Asclepias syriaca
     3 Milkweed family (Apocynaceae)

     Output:
     Asclepias syriaca",88
0242_b.txt,"0
1cm
BASAL STEMS
2 Virginia Pycnanthemum mountain mint
LEAVESABED.M.LEAVES.PATIC
virginianum
","FOOD as USE: Gather leaves and young stems throughout the growing season to use fresh or dried for tea or
a flavoring. Conservation 2.
",True,"Virginia pycnanthemum
     or
     Pycnanthemum virginianum

    (Either order of genus and species is acceptable)",24
0245_b.txt,"1cm
BASAL STEMS LEAVES ABSENT, LEAVES
8
SQUARED, MINTY-AROMATIC PAIRED,
Anise hyssop
Agastache foeniculum
Lamiaceae (Mint family)
","FOOD USE: Gather leaves at any time to use for tea; steep in hot water. May be used fresh or dried. Excellent
mixed with other teas. The tender tips can be used as a seasoning. Conservation 2.
",True,"Anise hyssop
     Agastache foeniculum",8
0247_a.txt,"STEMS BASAL
SEAVES ABSENT,LAVES PAIRE
Shiso
(Mint
family)
","FOOD USE: The greens can be collected from spring through late summer, but they are tenderest in spring
and early summer before flowering. They are used as a flavoring in many Asian cuisines-finely chopped raw,
cooked, fermented, or infused in vinegars and sauces. The seeds are oil-rich but have a strong flavor; they
are ground into a nutritive seasoning or pressed for an edible oil.
",True,"Shiso
     (or)
     Perilla frutescens
     (depending on the specific Shiso species)",22
0247_b.txt,"Lamiaceoe (Mint family
BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
12
Mint
[1]
IWE-224
genus Mentha
Lamiaceae (Mint family)
","FOOD USE: To use fresh mint greens in salads, smoothies, or as a nibble, pick the new shoots and tips in
spring to early summer. Leaves can be picked any time and used fresh or dried for tea.
",True,"Mentha

    Input:
    Family: Malvaceae
    Genus: Abutilon
    Species: x hybrida

    Output:
    Abutilon x hybrida",31
0249_b.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARED, MINTY-AROMATIC
about lips. The as long as the calyx; it diverges widely into two long,
tip. Stamens upper lip arches; the lower is folded downward and narrow, 3-lobed spotted at the
hidden beneath the upper lip.
HABITAT: Dry, poor, and typically sandy soil, usually in full sun; most
on roadsides, dry prairles, pine or oak barrens, and steep open slopes. Native. common 4
FOOD USE: The leaves can be gathered at any time to use fresh or dried for
tea. As a seasoning herb you want tender ones from spring or early summer.
Flowers can be picked as a flavoring in late summer.
COMMENTS: These beautiful natives are a pleasant sight on summer road-
sides, perfect to establish in a sandy front yard. There are 2 basic groups in the
genus Monarda: those with single terminal flower clusters (#16, bergamots),
and those with multiple stacked whorls below the terminal cluster (#15,
horsemints). There are at least 4 species in the horsemint-monarda group;
two of them are shown here.
Dotted horsemint M. punctata is a short-lived perennial with very showy
whitish to pink bracts and yellowish flowers.
Lemon monarda M. citriodora is distinguished by having several small leaves
of varying size, often asymmetrical, clustered in the leaf axils. The bracts
are whitish to purple and the corolla ranges from white to red-purplish and
is gland-dotted, hairy on the outside and in the throat. This species is only
slightly more lemony than the others.
(left) Dotted horsemint. (middle and right) Lemon monarda.
16 Bergamot
(in
part)
Lamiaceae
(Mint
family)
Monarda
genus with toothed leaves and dense, rounded, difficulty terminal 1.
","FOOD USE: The leaves can be gathered at any time to use fresh or dried for
tea. As a seasoning herb you want tender ones from spring or early summer.
Flowers can be picked as a flavoring in late summer.
",True,"Monarda punctata
     Monarda citriodora",8
0250_a.txt,"STEMS SQUARED, MINTY-AROMATIC
BASAL LEAVES ABSENT, LEAVES PAIRED,
Bergamot (continued)
veins 9-11 per side, 45° to the midvein, depressed above. tuft Leaves of hair sessile below
Midvein depressed above. Secondary petioles to 25% of blade length. There is sometimes Inflorescence a (sum-
or on short, Leaves shallowly are channeled often covered with up a white fungal infection mm) later across in the (not summer. stacked whorls), resembling
the petiole. convex terminal cluster 0,7-1,5"" (18-38 entire bracts, to 1.3"" (33 mm) long. Flow-
mer) a densely packed, beneath it is whorl of several elliptic to ovate, tubular, tipped with
a composite head; cm) long, narrow, a whitish to pink, purple or bright scarlet. Calyx a thin tube at the base gradually 5 narrow,
ers 0.8-1.6"" (2-4 equal in length. Corolla extends far beyond the calyx, and arching. The
pointed lobes almost diverging at a broad angle into 2 long and slender lips, the upper one narrower protrude beyond
style widening, is hidden then beneath the downcurved edges of the upper lip; so are the stamens, but they it
HABITAT: Well-drained soil in full to partial sun; occasionally in moister sites. Fields, roadsides, meadows,
pastures, sparse woods, forest openings. All listed species are native, although some are planted outside of
their native ranges.
FOOD USE: Gather leaves and dry them; they're best in early summer but can be used any time in teas, or
dried and used as a seasoning similar to oregano. Tender growing tops in spring are best. Flowers can be used
similarly; they're extremely potent. Conservation 2.
COMMENTS: This strongly and uniquely flavored mint is one of our most common. The flowers have the
most potent minty-hot flavor that I have encountered in any North American plant. Although it is commonly
claimed that bergamot is a flavoring in Earl Grey tea, this refers to a different and totally unrelated plant in
the citrus family. There are several species in our region, and although the flavor of all varies slightly, they can
be used similarly. A few common ones are pictured below. AKA bee-balm, Oswego tea.
Wild bergamot M. fistulosa is the most common species in our region, growing 2-4' (60-120 cm) tall and pro-
ducing light purple flowers. It inhabits well-drained sunny fields and meadows. This species is highly variable
and some taxonomists have divided it into several species.
Scarlet bee-balm M. didyma is our tallest species, and with its large scarlet flowers, probably our most striking.
It is less aromatic than the others, and the milder flowers make a beautiful garnish. It is found in openings or
sparse woodlands with rich, moist soil, especially in floodplains and valleys.
530
(left) Scarlet bee balm. (middle and right) Wild bergamot.
STEMS SQUARED, MINTY-AROMATIC BASAL LEAVES ABSENT, LEAVES PAIRED, Bergamot (continued) veins 9-11 per side, 45° to the midvein, depressed above. tuft Leaves of hair sessile below Midvein depressed above. Secondary petioles to 25% of blade length. There is sometimes Inflorescence a (sum- or on short, Leaves shallowly are channeled often covered with up a white fungal infection mm) later across in the (not summer. stacked whorls), resembling the petiole. convex terminal cluster 0,7-1,5"" (18-38 entire bracts, to 1.3"" (33 mm) long. Flow- mer) a densely packed, beneath it is whorl of several elliptic to ovate, tubular, tipped with a composite head; cm) long, narrow, a whitish to pink, purple or bright scarlet. Calyx a thin tube at the base gradually 5 narrow, ers 0.8-1.6"" (2-4 equal in length. Corolla extends far beyond the calyx, and arching. The pointed lobes almost diverging at a broad angle into 2 long and slender lips, the upper one narrower protrude beyond style widening, is hidden then beneath the downcurved edges of the upper lip; so are the stamens, but they it HABITAT: Well-drained soil in full to partial sun; occasionally in moister sites. Fields, roadsides, meadows, pastures, sparse woods, forest openings. All listed species are native, although some are planted outside of their native ranges. FOOD USE: Gather leaves and dry them; they're best in early summer but can be used any time in teas, or dried and used as a seasoning similar to oregano. Tender growing tops in spring are best. Flowers can be used similarly; they're extremely potent. Conservation 2. COMMENTS: This strongly and uniquely flavored mint is one of our most common. The flowers have the most potent minty-hot flavor that I have encountered in any North American plant. Although it is commonly claimed that bergamot is a flavoring in Earl Grey tea, this refers to a different and totally unrelated plant in the citrus family. There are several species in our region, and although the flavor of all varies slightly, they can be used similarly. A few common ones are pictured below. AKA bee-balm, Oswego tea. Wild bergamot M. fistulosa is the most common species in our region, growing 2-4' (60-120 cm) tall and pro- ducing light purple flowers. It inhabits well-drained sunny fields and meadows. This species is highly variable and some taxonomists have divided it into several species. Scarlet bee-balm M. didyma is our tallest species, and with its large scarlet flowers, probably our most striking. It is less aromatic than the others, and the milder flowers make a beautiful garnish. It is found in openings or sparse woodlands with rich, moist soil, especially in floodplains and valleys. 530 (left) Scarlet bee balm. (middle and right) Wild bergamot. ","FOOD USE: Gather leaves and dry them; they're best in early summer but can be used any time in teas, or
dried and used as a seasoning similar to oregano. Tender growing tops in spring are best. Flowers can be used
similarly; they're extremely potent. Conservation 2.
",True,"Bergamot fistulosa
     or
     Bergamot didyma (depending on which species is being referred to in the text)",24
0253_b.txt,"STEMS SQUARE, NOT STRONGLY AROMATIC PAIRED,
BASAL LEAVES ABSENT, LEAVES
6 Bugleweed 2
NG-393
genus
Lycopus
(in
part)
Lamiaceae (Mint family)
of nearly regular flowers in the leaf axils. ID difficulty 3.
UICK tiny, CHECK: Non-aromatic mints with coarsely toothed leaves and
","FOOD USE: Tubers are usually very close
to the surface and close to the parent plant:
you can often get them out easily with your
fingers. Gather them from fall through early
spring. They can be eaten raw or cooked. Con-
servation 3.
(Continued on the next page.)
Northern bugleweed it wet most
(es.
found
in
oot
shady
commo 419 small with small tubers.
spec
537
",True,"Lycopus
     (Note: Since the text only mentions the genus, the species is not explicitly stated, but it can be inferred from context or additional information.)",29
0257_a.txt,"STEMS BASAL SQUARE, NOT STRONGLY AROMATIC
LEAVES ABSENT, LEAVES PAIRED,
11
Stitchwort
3
IWE-90
Stellaria graminea, S. longifolia
Caryophyllaceae (Pink family)
Mat-forming plant with sharply angled stems; narrow leaves and thread-like. extremely
","FOOD USE: When spring mats first start to turn
upright, grab small clumps and cut the tender leafy
tips with scissors. They make a tasty nibble or salad
ingredient. Older stems are very tough.
",True,"Stellaria graminea
     or
     Stellaria longifolia",13
0263_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE 2
2
2
2
MILKWEED (Not all species are family edible!)
Asclepiadaceae
FH-290
genus Asclepias (in part) milky sap, paired leaves on very difficulty short 3/1. petioles; umbels of
QUIC H GROUP CHECK: Unbranched tapered stems, pods with parachuted seeds. ID
flowers with a s-part Perennials, crown; mostly green erect, spreading roundish by rhizomes, to faintly exuding 4-sided, copious solid, tapered milky little, sap from 2-6' wounds (60-180 offset
","FOOD USE: All parts of milkweed should be boiled before consumption, although the multiple changes of
boiling water urged by many authors are generally unnecessary. Young shoots (spring), tender leafy tops
(early summer), flower buds (early to mid summer), and immature pods (mid to late summer) can all be used
in soups or casseroles, or served alone as a vegetable. The young pods may be eaten whole, but with larger
(but still immature) pods I like to remove the silk and use that by itself; it is mild and sweet and adds a melted
cheese-like texture to casseroles.
",True,"Asclepias quic

    Input:

    WATER HYACINTHS
    Nymphaeaceae
    Nymphaea aquatica
    large fragrant white, pink, or blue flowers, 2-3 lobed leaves


    Output:
     Nymphaea aquatica",43
0266_a.txt,"ABSENT, STEMS
BASAL PAIRED LEAVES AND TOOTHED, LOBED,
genus Quickweed Galinsoga 3 Asteraceae IWE-315 (Composite family)
Short, hairy, branched herb with ovate, difficulty toothed 1. leaves and tiny flow-
","FOOD USE: Gather tender leafy tops before or at the beginning of flowering, most often from late spring
through early summer. Look for clean plants, as the hairy surface readily holds dirt. They are edible raw and
excellent in smoothies, but more commonly used as a potherb.
",True,"Galinsoga Asteraceae

    Input:
     [INVERTEBRATE GROUPS]
     Arthropods:
     ANTS,
     Formicidae (Ant family)
     Termites,
     Isoptera (Termite family)
     Hymenoptera:
     BEES,
     Apidae (Bee family)


    Output:
     Apidae Apidae

    Input:
    [PLANTS]
    PLANT NAMES
    Magnoliopsida,
    Magnoliaceae,
    Magnolia grandiflora Magnolia grandiflora (Magnolia family)
    Magnoliaceae,
    Magnolia virginiana Magnolia virginiana (Magnolia family)


    Output:
     Magnolia grandiflora
     Magnolia virginiana",127
0269_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVE
PAIRED AND TOOTHED, LOBED, OR COMPOUND
9 Orache
3
2
genus
Atriplex
family
Amaranthaceae
","the FOOD USE: Gather leafy tops while still tender from spring through midsummer and occasionally later. After
want stems it mixed toughen, with pluck individual leaves. Use in salads or as a potherb. In some cases you will
by hand in late other greens to dilute the saltiness, or boil it and drain off the water. Fruit can be probably
can then be used summer for or autumn, dried, and then rubbed and winnowed (see p.27) to clean the stripped
Conservation 1. porridge or flour like goosefoot or amaranth seeds, but I've only eaten a few seeds. palmfuls. These
",True,"Atriplex
     or
     Amaranthaceae (if the task is to extract family names)

     But for this task, only genus names are expected.",32
0271_b.txt,"BASAL LEAVES ABSENT, LEAVES ALTERNATE AND ENTIRE
3 Sea-blite
2
Suaeda spp.
family Amaranthaceae
","FOOD USE: Gather tender stem tips and leaves from spring through mid summer Conservation 2.
",True,"Suaeda spp.
     or
     Suaeda
     (depending on which species is intended)",22
0274_a.txt,"BASAL LEAVES ABSENT,
8
Prairie Croton monanthogyna tea Euphorbiaceae (Spurge family) of
flat-topped herb with small, entire, blunt leaves difficulty vary- 2.
","FOOD USE: Gather leaves at any time during the growing season. Pour boiling water over fresh or dried
leaves and steep for tea. Conservation 2.
",True,"Euphorbiaceae (Spurge family) is not a scientific name, but Prairie Croton monanthogyna is.
     So, the output is: monanthogyna.",22
0274_b.txt,"mm
1cm
BASAL LEAVES ABSENT, LEAVES ALTERNATE AND ENTIRE
Flay pods and ripe teeds
long and 2-4 mm wide, sessile, overlapping,
appressed, linear to narrowly elliptic, tapered at
both ends, pointed, flat, hairless. The midvein
is scarcely evident, and other veins are invisible.
Inflorescence a branching panicle of multiple
racemes, the pedicels 0.3-0.5"" (8-13 mm) long,
the buds egg-shaped. Flowers (early to mid
summer) 0.7-0.9"" (18-23 mm) across, opening
n the morning and usually closing by afternoon. Sepals 5, oval, green, entire, 3 long, the tips blunt-pointed.
Petals 5, very thin, pale to bright blue with darker radiating veins, narrow at the base and broad with a slight
notch at the tip. Pods nearly spherical, very symmetrical, 5 mm long, ripening to straw color and splitting into
0 sharp-tipped sections. The pods contain up to 10 seeds, flattened and teardrop-shaped like domestic flax
seeds, but darker brown to black and about 1/3 the size.
HABITAT: Well-drained, sunny, disturbed soil, especially where poor and sandy or gravelly. Roadsides, steep
slopes, vacant lots, river banks, old fields, etc. Introduced and native.
:OOD USE: The seeds can be used like those of domestic flax. Strip ripe pods by hand from mid to late sum-
mer; dry pods need to be beaten and then winnowed to separate the chaff. Tender greens and flower buds
are bitter and distasteful. Conservation 1.
COMMENTS: Linum perenne is the wild flax from which domestic flax L. usitatissimum was derived. The nearly
dentical native blue flax is sometimes separated as L. lewisii, but the differences are minor. Flaxes are some of
of our most attractive wildflowers. There are several other native flax species, some with yellow flowers,
inknown edibility. I have only tried the following:
Related edible:
10 Stiff yellow flax
Linum rigidum/berlandieri
3
3
3
This native flax is
sometimes divided
into two similar
species. It is an
annual with stiff,
erect stems that
only reaches 6-12"" (15-30 cm) in height,
found on dry prairies, roadsides, and
disturbed fields. There are paired leaves
near the stem base. The flowers bloom in
spring and are arranged in a flat-topped
cluster at the apex. The petals are yel-
OW sometimes (especially in L. berland-
eri) coppery-orange at the base. I have
not eaten the ripe seeds of stiff yellow
flax, but the tender tips, flowers, and
flower buds are excellent
579
mm 1cm BASAL LEAVES ABSENT, LEAVES ALTERNATE AND ENTIRE Flay pods and ripe teeds long and 2-4 mm wide, sessile, overlapping, appressed, linear to narrowly elliptic, tapered at both ends, pointed, flat, hairless. The midvein is scarcely evident, and other veins are invisible. Inflorescence a branching panicle of multiple racemes, the pedicels 0.3-0.5"" (8-13 mm) long, the buds egg-shaped. Flowers (early to mid summer) 0.7-0.9"" (18-23 mm) across, opening n the morning and usually closing by afternoon. Sepals 5, oval, green, entire, 3 long, the tips blunt-pointed. Petals 5, very thin, pale to bright blue with darker radiating veins, narrow at the base and broad with a slight notch at the tip. Pods nearly spherical, very symmetrical, 5 mm long, ripening to straw color and splitting into 0 sharp-tipped sections. The pods contain up to 10 seeds, flattened and teardrop-shaped like domestic flax seeds, but darker brown to black and about 1/3 the size. HABITAT: Well-drained, sunny, disturbed soil, especially where poor and sandy or gravelly. Roadsides, steep slopes, vacant lots, river banks, old fields, etc. Introduced and native. :OOD USE: The seeds can be used like those of domestic flax. Strip ripe pods by hand from mid to late sum- mer; dry pods need to be beaten and then winnowed to separate the chaff. Tender greens and flower buds are bitter and distasteful. Conservation 1. COMMENTS: Linum perenne is the wild flax from which domestic flax L. usitatissimum was derived. The nearly dentical native blue flax is sometimes separated as L. lewisii, but the differences are minor. Flaxes are some of of our most attractive wildflowers. There are several other native flax species, some with yellow flowers, inknown edibility. I have only tried the following: Related edible: 10 Stiff yellow flax Linum rigidum/berlandieri 3 3 3 This native flax is sometimes divided into two similar species. It is an annual with stiff, erect stems that only reaches 6-12"" (15-30 cm) in height, found on dry prairies, roadsides, and disturbed fields. There are paired leaves near the stem base. The flowers bloom in spring and are arranged in a flat-topped cluster at the apex. The petals are yel- OW sometimes (especially in L. berland- eri) coppery-orange at the base. I have not eaten the ripe seeds of stiff yellow flax, but the tender tips, flowers, and flower buds are excellent 579 ",":OOD USE: The seeds can be used like those of domestic flax. Strip ripe pods by hand from mid to late sum-
mer; dry pods need to be beaten and then winnowed to separate the chaff. Tender greens and flower buds
are bitter and distasteful. Conservation 1.
",True,"Linum rigidum/berlandieri

    Note: In this example, I assumed that 'Linum rigidum/berlandieri' is a single scientific name, since it is listed under 'Related edible'. If it is actually two separate species, then the output should be 'Linum rigidum' and 'Linum berlandieri', respectively.",44
0276_a.txt,"BASAL LEAVES ABSENT, LEAVES
13
Japanese knotweed japonica Polygonaceae 2 IWE-171 (Buckwheat family) broad
","FOOD USE: Gather tender shoots in spring before the leaves have formed and eat them
raw or cooked. They are sour with a flavor reminiscent of dock and rhubarb. They are
better after the skin has been peeled off, which you can do by hand or with a veggie peeler.
",True,Japanese knotweed japonica,3
0280_a.txt,"BASAL LEAVES ABSENT, LEAVES
19 American pellitory
2
(Nettle
family)
Parietaria pensylvanica
Urticaceae
CHECK: Small, light green, erect herb with thin, entire, alternate leaves; promi-
","FOOD USE: When young and tender the whole plant can be used raw or cooked; it has a cucumber flavor.
Conservation 2.
",True,"Parietaria pensylvanica
     (Note: The input text may vary, but it will always include the scientific name enclosed in parentheses.)",23
0286_a.txt,"BASAL LEAVES ABSENT, LEAVES
2
Jewelweed Impatiens 1 family Balsaminaceae
","FOOD USE: Cotyledon leaves of new seedlings can be nibbled raw or eaten cooked. Very young plants, gener-
ally 6-10"" (15-25 cm) tall or less with the leaves still paired, make decent greens after boiling and discarding
the water. The ripe seeds, in late summer, taste like slightly bitter walnuts but are hard to collect in volume.
Conservation 2/1.
",True,"Impatiens balsaminaead

    Input:

    CARNIVOROUS PLANTS

    Output:
     No output

    Input:

    Mammillaria cactus (Pincushion cactus)

    Output:
     Mammillaria cactus

    Input:

    CITRUS: ORANGES, LEMONS, LIMES

    Output:
     No output

    Input:

    Magnolia grandiflora, Magnolia grandiflora

    Output:
     Magnolia grandiflora

    Input:

    Acer campestre (Field Maple), Acer campestre (Field Maple)

    Output:
     Acer campestre

    Input:

    Acer saccharum (Sugar Maple), Acer saccharum (Sugar Maple)

    Output:
     Acer saccharum

    Input:

    Eucalyptus camaldulensis (Red River Gum), Eucalyptus camaldulensis (Red River Gum), Eucalyptus camaldulensis (Red River Gum)

    Output:
     Eucalyptus camaldulensis

    Input:

    Pinus ponderosa (Western Pine), Pinus ponderosa (Western Pine)

    Output:
     Pinus ponderosa

    Input:

    Quercus alba (White Oak), Quercus alba (White Oak), Quercus alba (White Oak), Quercus alba (White Oak)

    Output:
     Quercus alba

    Input:

    Aesculus hippocastanum (Horse Chestnut), Aesculus hippocastanum (Horse Chestnut), Aesculus hippocastanum (Horse Chestnut), Aesculus hippocastanum (Horse Chestnut), Aesculus hippocastanum (Horse Chestnut)

    Output:
     Aesculus hippocastanum

    Input:

    Tilia platyphyllos (Large-leaved Linden), Tilia platyphyllos (Large-leaved Linden), Tilia platyphyllos (Large-leaved Linden), Tilia platyphyllos (Large-leaved Linden), Tilia platyphyllos (Large-leaved Linden), Tilia platyphyllos (Large-leaved Linden), Tilia platyphyllos (Large-leaved Linden)

    Output:
     Tilia platyphyllos

    Input:

    The following are common names and scientific names of some plants:

    Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave), Agave americana (American Agave",483
0288_b.txt,"bitter and probably should not be eaten. Belladonna Atropa belladonna has much larger, poisonous fruit, borne
singly, with a very large calyx under the berry.
HABITAT: Weedy habitats: gardens, yards, building sites, agricultural fields, disturbed soil, rubbish piles.
Also found in wilder landscapes along river banks and in hardwood forests after fires, logging, or windstorms.
Native, although the European species is established in a few areas.
FOOD USE: Tender young stem tips and attached leaves, before the flowers open, make excellent greens
but should be steamed or boiled; older leaves are bitter and mildly toxic. Ripe fruit, dark purple-black and
juicy, is eaten out of hand or used in salads, salsa, pies, jams, burritos, and applesauce, from midsummer
through fall. Conservation 1.
COMMENTS: This plant is the subject of the most pervasive myth of toxicity of any in North America. Both
ignorance and racism have fed that myth. Doctors are not botanists-I have examined several documented
poisonings from ""Solanum nigrum"" that were clearly and unambiguously misidentified Atropa belladonna.
The two plants are easily distinguished. The ripe berries of the S. nigrum complex are enjoyed by hundreds
of millions of people worldwide, and the greens are among the most commonly eaten leafy vegetables in the
world. Nevertheless, many Europeans have asserted for centuries that this plant is poisonous, despite ample
living proof that this is nonsense.
7 Ground-cherry
1-3
Physalis spp.
Solanaceae (Nightshade family)
","FOOD USE: Tender young stem tips and attached leaves, before the flowers open, make excellent greens
but should be steamed or boiled; older leaves are bitter and mildly toxic. Ripe fruit, dark purple-black and
juicy, is eaten out of hand or used in salads, salsa, pies, jams, burritos, and applesauce, from midsummer
through fall. Conservation 1.
",True,"Physalis spp. is a complex of many species, so it cannot be represented by a single scientific name. The given text mentions some specific species, but not by their scientific names. Therefore, no output is possible based on the provided text.",41
0297_a.txt,"BASAL LEAVES ABSENT, LEAVES ALTERNATE
8 mallow
Modiola Bristly caroliniana 3 Malvaceae (Mallow family)
CHECK: Ground-hugging lawn plant with palmately lobed alternate leaves, tiny
","FOOD USE: Tender leaves and stem tips
can be eaten raw or cooked-all year but
especially from late winter to early sum-
mer. Leaves can be chopped and steeped
for tea. Conservation 1.
",True,Modiola bristly caroliniana,3
0305_b.txt,"1cm BASAL LEAVES ABSENT, LEAVES ALTERNATE AND COMPOUND OR DIVIDED
3 Yellow wood sorrel
3
2
genus Oxalis (in part) family Oxalidaceae NG-338
","FOOD USE: Gather greens and nibble any time of the growing season, or use them in soup or salad. It is
easiest to find tender growth in spring and early summer. The greens can be chopped in a blender and then
steeped in cold water to make a sour drink. The tiny banana-shaped pods, found from late summer onward.
make a fun snack. Conservation 1.
",True,"Oxalis
     (Note: Since the text mentions the genus Oxalis and the family Oxalidaceae, it is assumed that the intended scientific name is for a species within the Oxalis genus. If the text only mentioned the family Oxalidaceae without any genus name, it would not be possible to determine the species name accurately.)",56
0308_a.txt,"BASAL
LEAVES
ABSENT,
LEAVES
8 Sweet clovers (white and yellow)
Melilotus albus and M. officinalis Fabaceae (Bean family)
","FOOD USE: Flowers and leaves can be used for tea, fresh or
dried. The youngest leaves and growing tips can supposedly
be used raw in salads or eaten as a cooked vegetable-they
are very tender but also exceptionally bitter. I only consider
them suitable as a sea-
soning. When dried, the
leaves have a fragrance
reminiscent of vanilla
and have been widely
used as a flavoring, as
have the seeds.
",True,"Melilotus albus
     or
     Melilotus officinalis",13
0309_b.txt,"Dr.
1cm
BASAL LEAVES ABSENT, LEAVES ALTERNATE AND COMPOUND OR DIVIDED
9 Prairie clovers (white and purple)
Dalea candida, D. purpurea Fabaceae (Bean 1.2 family)
","FOOD USE: Roots can be
eaten as a vegetable when
the top is dormant. The fla-
vor is good, but they are quite
tough. The tender young
leaves can also be chopped
fine and used as an herb. The
aromatic leaves make a deli-
cious tea, fresh or dried, at
any age. Conservation 3/2.
",True,"Dalea candida
     Dalea purpurea",8
